Year,Month,mean_temp_icoads_gc,region_gc,mean_temp_icoads_mdr,region_mdr
1836,9,28.936357,Gulf + Caribbean,24.865456,Atlantic MDR
1836,10,26.968746,Gulf + Caribbean,nan,Atlantic MDR
1836,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1836,12,23.687492,Gulf + Caribbean,nan,Atlantic MDR
1837,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1837,2,21.829992,Gulf + Caribbean,nan,Atlantic MDR
1837,3,22.362495,Gulf + Caribbean,nan,Atlantic MDR
1837,4,23.34999,Gulf + Caribbean,nan,Atlantic MDR
1837,5,26.65001,Gulf + Caribbean,nan,Atlantic MDR
1837,6,26.261108,Gulf + Caribbean,nan,Atlantic MDR
1837,7,27.989994,Gulf + Caribbean,nan,Atlantic MDR
1837,8,27.799988,Gulf + Caribbean,nan,Atlantic MDR
1837,9,28.189997,Gulf + Caribbean,nan,Atlantic MDR
1837,10,28.049988,Gulf + Caribbean,nan,Atlantic MDR
1837,11,25.166666,Gulf + Caribbean,nan,Atlantic MDR
1837,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1838,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1838,2,24.349993,Gulf + Caribbean,nan,Atlantic MDR
1838,3,18.350006,Gulf + Caribbean,nan,Atlantic MDR
1838,4,23.233337,Gulf + Caribbean,nan,Atlantic MDR
1838,5,25.750006,Gulf + Caribbean,nan,Atlantic MDR
1838,6,nan,Gulf + Caribbean,23.778578,Atlantic MDR
1838,7,26.394173,Gulf + Caribbean,nan,Atlantic MDR
1838,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1838,9,nan,Gulf + Caribbean,25.097504,Atlantic MDR
1838,10,26.662506,Gulf + Caribbean,27.458574,Atlantic MDR
1838,11,20.600006,Gulf + Caribbean,nan,Atlantic MDR
1838,12,22.500008,Gulf + Caribbean,22.75,Atlantic MDR
1839,1,25.399994,Gulf + Caribbean,23.84999,Atlantic MDR
1839,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,3,24.345716,Gulf + Caribbean,nan,Atlantic MDR
1839,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,5,25.850006,Gulf + Caribbean,nan,Atlantic MDR
1839,6,27.682352,Gulf + Caribbean,nan,Atlantic MDR
1839,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1839,12,21.950012,Gulf + Caribbean,nan,Atlantic MDR
1840,1,21.066671,Gulf + Caribbean,nan,Atlantic MDR
1840,2,24.699997,Gulf + Caribbean,nan,Atlantic MDR
1840,3,22.300003,Gulf + Caribbean,nan,Atlantic MDR
1840,4,25.600006,Gulf + Caribbean,22.228573,Atlantic MDR
1840,5,25.013636,Gulf + Caribbean,nan,Atlantic MDR
1840,6,27.487495,Gulf + Caribbean,nan,Atlantic MDR
1840,7,28.036352,Gulf + Caribbean,nan,Atlantic MDR
1840,8,28.600006,Gulf + Caribbean,nan,Atlantic MDR
1840,9,28.659992,Gulf + Caribbean,nan,Atlantic MDR
1840,10,26.120007,Gulf + Caribbean,nan,Atlantic MDR
1840,11,25.257145,Gulf + Caribbean,nan,Atlantic MDR
1840,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1841,1,24.266672,Gulf + Caribbean,nan,Atlantic MDR
1841,2,26.100006,Gulf + Caribbean,nan,Atlantic MDR
1841,3,24.34999,Gulf + Caribbean,21.7375,Atlantic MDR
1841,4,25.0,Gulf + Caribbean,nan,Atlantic MDR
1841,5,26.725006,Gulf + Caribbean,nan,Atlantic MDR
1841,6,28.899994,Gulf + Caribbean,nan,Atlantic MDR
1841,7,28.949997,Gulf + Caribbean,24.149994,Atlantic MDR
1841,8,nan,Gulf + Caribbean,27.34999,Atlantic MDR
1841,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1841,10,28.133322,Gulf + Caribbean,27.799988,Atlantic MDR
1841,11,27.03333,Gulf + Caribbean,27.316666,Atlantic MDR
1841,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1842,1,23.674995,Gulf + Caribbean,nan,Atlantic MDR
1842,2,21.869995,Gulf + Caribbean,nan,Atlantic MDR
1842,3,24.875,Gulf + Caribbean,nan,Atlantic MDR
1842,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1842,5,25.405556,Gulf + Caribbean,25.082144,Atlantic MDR
1842,6,24.399994,Gulf + Caribbean,nan,Atlantic MDR
1842,7,nan,Gulf + Caribbean,25.550003,Atlantic MDR
1842,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1842,9,nan,Gulf + Caribbean,26.700012,Atlantic MDR
1842,10,nan,Gulf + Caribbean,26.700012,Atlantic MDR
1842,11,26.92501,Gulf + Caribbean,nan,Atlantic MDR
1842,12,24.399994,Gulf + Caribbean,nan,Atlantic MDR
1843,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1843,2,21.667149,Gulf + Caribbean,nan,Atlantic MDR
1843,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1843,4,23.340002,Gulf + Caribbean,nan,Atlantic MDR
1843,5,26.537506,Gulf + Caribbean,nan,Atlantic MDR
1843,6,27.200012,Gulf + Caribbean,24.066671,Atlantic MDR
1843,7,28.133991,Gulf + Caribbean,nan,Atlantic MDR
1843,8,28.674995,Gulf + Caribbean,nan,Atlantic MDR
1843,9,28.799997,Gulf + Caribbean,nan,Atlantic MDR
1843,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1843,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1843,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1844,1,23.991999,Gulf + Caribbean,nan,Atlantic MDR
1844,2,24.289997,Gulf + Caribbean,nan,Atlantic MDR
1844,3,20.366669,Gulf + Caribbean,nan,Atlantic MDR
1844,4,25.850006,Gulf + Caribbean,nan,Atlantic MDR
1844,5,26.120007,Gulf + Caribbean,23.714281,Atlantic MDR
1844,6,26.733322,Gulf + Caribbean,25.699995,Atlantic MDR
1844,7,28.249992,Gulf + Caribbean,nan,Atlantic MDR
1844,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1844,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1844,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1844,11,24.566671,Gulf + Caribbean,nan,Atlantic MDR
1844,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1845,1,nan,Gulf + Caribbean,25.533335,Atlantic MDR
1845,2,19.399994,Gulf + Caribbean,21.017147,Atlantic MDR
1845,3,23.899994,Gulf + Caribbean,24.599997,Atlantic MDR
1845,4,24.050003,Gulf + Caribbean,21.771744,Atlantic MDR
1845,5,24.71667,Gulf + Caribbean,21.316671,Atlantic MDR
1845,6,26.700012,Gulf + Caribbean,23.130438,Atlantic MDR
1845,7,28.59999,Gulf + Caribbean,23.155006,Atlantic MDR
1845,8,27.799988,Gulf + Caribbean,27.32857,Atlantic MDR
1845,9,29.274994,Gulf + Caribbean,27.012505,Atlantic MDR
1845,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1845,11,24.699997,Gulf + Caribbean,27.485992,Atlantic MDR
1845,12,23.84999,Gulf + Caribbean,nan,Atlantic MDR
1846,1,23.90001,Gulf + Caribbean,22.75499,Atlantic MDR
1846,2,22.866663,Gulf + Caribbean,23.112495,Atlantic MDR
1846,3,23.013332,Gulf + Caribbean,nan,Atlantic MDR
1846,4,26.166666,Gulf + Caribbean,nan,Atlantic MDR
1846,5,25.497276,Gulf + Caribbean,23.906246,Atlantic MDR
1846,6,nan,Gulf + Caribbean,27.457497,Atlantic MDR
1846,7,29.833334,Gulf + Caribbean,25.758001,Atlantic MDR
1846,8,28.333334,Gulf + Caribbean,nan,Atlantic MDR
1846,9,29.299997,Gulf + Caribbean,26.743338,Atlantic MDR
1846,10,24.399994,Gulf + Caribbean,27.208752,Atlantic MDR
1846,11,26.125,Gulf + Caribbean,28.683329,Atlantic MDR
1846,12,23.191666,Gulf + Caribbean,24.983337,Atlantic MDR
1847,1,24.149994,Gulf + Caribbean,24.049994,Atlantic MDR
1847,2,23.505001,Gulf + Caribbean,nan,Atlantic MDR
1847,3,22.944998,Gulf + Caribbean,23.462494,Atlantic MDR
1847,4,26.05556,Gulf + Caribbean,24.399994,Atlantic MDR
1847,5,nan,Gulf + Caribbean,22.41,Atlantic MDR
1847,6,28.299988,Gulf + Caribbean,25.168184,Atlantic MDR
1847,7,26.09999,Gulf + Caribbean,24.192854,Atlantic MDR
1847,8,29.043003,Gulf + Caribbean,24.957497,Atlantic MDR
1847,9,29.549995,Gulf + Caribbean,nan,Atlantic MDR
1847,10,nan,Gulf + Caribbean,26.36111,Atlantic MDR
1847,11,25.600006,Gulf + Caribbean,27.799988,Atlantic MDR
1847,12,nan,Gulf + Caribbean,26.950012,Atlantic MDR
1848,1,24.16474,Gulf + Caribbean,24.849998,Atlantic MDR
1848,2,22.538565,Gulf + Caribbean,23.24,Atlantic MDR
1848,3,23.252777,Gulf + Caribbean,22.996,Atlantic MDR
1848,4,24.882355,Gulf + Caribbean,22.841822,Atlantic MDR
1848,5,25.777496,Gulf + Caribbean,23.015678,Atlantic MDR
1848,6,27.425625,Gulf + Caribbean,24.774195,Atlantic MDR
1848,7,27.899757,Gulf + Caribbean,25.544004,Atlantic MDR
1848,8,28.671762,Gulf + Caribbean,26.675745,Atlantic MDR
1848,9,28.634165,Gulf + Caribbean,26.810417,Atlantic MDR
1848,10,26.97606,Gulf + Caribbean,26.711292,Atlantic MDR
1848,11,25.931183,Gulf + Caribbean,26.030428,Atlantic MDR
1848,12,24.573402,Gulf + Caribbean,25.47747,Atlantic MDR
1849,1,24.336517,Gulf + Caribbean,23.80842,Atlantic MDR
1849,2,22.381468,Gulf + Caribbean,23.424885,Atlantic MDR
1849,3,22.633415,Gulf + Caribbean,23.583368,Atlantic MDR
1849,4,24.05797,Gulf + Caribbean,23.488333,Atlantic MDR
1849,5,25.428045,Gulf + Caribbean,23.651087,Atlantic MDR
1849,6,27.725918,Gulf + Caribbean,25.134,Atlantic MDR
1849,7,27.76333,Gulf + Caribbean,24.976173,Atlantic MDR
1849,8,28.174446,Gulf + Caribbean,25.8273,Atlantic MDR
1849,9,27.70692,Gulf + Caribbean,26.987858,Atlantic MDR
1849,10,27.058748,Gulf + Caribbean,26.529612,Atlantic MDR
1849,11,25.488205,Gulf + Caribbean,26.272816,Atlantic MDR
1849,12,24.922123,Gulf + Caribbean,24.717371,Atlantic MDR
1850,1,24.205173,Gulf + Caribbean,23.853909,Atlantic MDR
1850,2,23.421177,Gulf + Caribbean,23.76357,Atlantic MDR
1850,3,23.899311,Gulf + Caribbean,23.313751,Atlantic MDR
1850,4,23.6272,Gulf + Caribbean,24.014166,Atlantic MDR
1850,5,25.899998,Gulf + Caribbean,24.583906,Atlantic MDR
1850,6,27.7665,Gulf + Caribbean,25.423586,Atlantic MDR
1850,7,28.304705,Gulf + Caribbean,25.742678,Atlantic MDR
1850,8,28.64445,Gulf + Caribbean,26.232065,Atlantic MDR
1850,9,28.980255,Gulf + Caribbean,26.951597,Atlantic MDR
1850,10,27.458086,Gulf + Caribbean,26.91592,Atlantic MDR
1850,11,26.130169,Gulf + Caribbean,26.638054,Atlantic MDR
1850,12,25.714289,Gulf + Caribbean,25.479687,Atlantic MDR
1851,1,24.50097,Gulf + Caribbean,24.310844,Atlantic MDR
1851,2,23.077929,Gulf + Caribbean,23.713196,Atlantic MDR
1851,3,22.698284,Gulf + Caribbean,23.53483,Atlantic MDR
1851,4,24.041191,Gulf + Caribbean,24.357592,Atlantic MDR
1851,5,25.79321,Gulf + Caribbean,24.6687,Atlantic MDR
1851,6,26.344336,Gulf + Caribbean,25.062714,Atlantic MDR
1851,7,26.9744,Gulf + Caribbean,25.920458,Atlantic MDR
1851,8,27.127499,Gulf + Caribbean,26.89392,Atlantic MDR
1851,9,27.83999,Gulf + Caribbean,27.282402,Atlantic MDR
1851,10,26.867086,Gulf + Caribbean,26.943453,Atlantic MDR
1851,11,23.299988,Gulf + Caribbean,26.663593,Atlantic MDR
1851,12,24.797241,Gulf + Caribbean,24.557184,Atlantic MDR
1852,1,23.480587,Gulf + Caribbean,24.521175,Atlantic MDR
1852,2,23.524464,Gulf + Caribbean,24.028824,Atlantic MDR
1852,3,23.72837,Gulf + Caribbean,23.441305,Atlantic MDR
1852,4,24.261997,Gulf + Caribbean,24.262758,Atlantic MDR
1852,5,26.131668,Gulf + Caribbean,24.581366,Atlantic MDR
1852,6,26.865335,Gulf + Caribbean,25.245607,Atlantic MDR
1852,7,27.992142,Gulf + Caribbean,26.328728,Atlantic MDR
1852,8,28.239996,Gulf + Caribbean,26.49063,Atlantic MDR
1852,9,27.268572,Gulf + Caribbean,26.981169,Atlantic MDR
1852,10,27.00357,Gulf + Caribbean,27.265654,Atlantic MDR
1852,11,26.10548,Gulf + Caribbean,26.753998,Atlantic MDR
1852,12,23.773142,Gulf + Caribbean,25.252525,Atlantic MDR
1853,1,23.730682,Gulf + Caribbean,24.311035,Atlantic MDR
1853,2,24.588036,Gulf + Caribbean,24.15478,Atlantic MDR
1853,3,23.281628,Gulf + Caribbean,23.774431,Atlantic MDR
1853,4,24.409576,Gulf + Caribbean,24.177572,Atlantic MDR
1853,5,26.180004,Gulf + Caribbean,24.01539,Atlantic MDR
1853,6,27.032564,Gulf + Caribbean,24.942717,Atlantic MDR
1853,7,28.76364,Gulf + Caribbean,25.650784,Atlantic MDR
1853,8,28.699041,Gulf + Caribbean,26.45511,Atlantic MDR
1853,9,28.241423,Gulf + Caribbean,26.514627,Atlantic MDR
1853,10,27.344591,Gulf + Caribbean,26.35066,Atlantic MDR
1853,11,24.979202,Gulf + Caribbean,25.995325,Atlantic MDR
1853,12,23.962053,Gulf + Caribbean,24.52464,Atlantic MDR
1854,1,24.3098,Gulf + Caribbean,24.273613,Atlantic MDR
1854,2,24.793753,Gulf + Caribbean,23.947248,Atlantic MDR
1854,3,24.403334,Gulf + Caribbean,23.667961,Atlantic MDR
1854,4,24.43024,Gulf + Caribbean,23.661715,Atlantic MDR
1854,5,25.75093,Gulf + Caribbean,24.17149,Atlantic MDR
1854,6,26.506489,Gulf + Caribbean,24.79804,Atlantic MDR
1854,7,27.802307,Gulf + Caribbean,25.246864,Atlantic MDR
1854,8,28.58785,Gulf + Caribbean,26.055843,Atlantic MDR
1854,9,27.903748,Gulf + Caribbean,26.230198,Atlantic MDR
1854,10,27.563198,Gulf + Caribbean,26.783846,Atlantic MDR
1854,11,26.841665,Gulf + Caribbean,26.067871,Atlantic MDR
1854,12,25.0084,Gulf + Caribbean,25.764648,Atlantic MDR
1855,1,23.530216,Gulf + Caribbean,23.760202,Atlantic MDR
1855,2,23.138268,Gulf + Caribbean,23.080002,Atlantic MDR
1855,3,23.015,Gulf + Caribbean,23.616434,Atlantic MDR
1855,4,23.76822,Gulf + Caribbean,23.77617,Atlantic MDR
1855,5,26.072554,Gulf + Caribbean,24.000092,Atlantic MDR
1855,6,27.801275,Gulf + Caribbean,24.78,Atlantic MDR
1855,7,28.383776,Gulf + Caribbean,25.176903,Atlantic MDR
1855,8,29.284813,Gulf + Caribbean,25.816702,Atlantic MDR
1855,9,28.596247,Gulf + Caribbean,26.270391,Atlantic MDR
1855,10,27.964823,Gulf + Caribbean,26.486408,Atlantic MDR
1855,11,26.854258,Gulf + Caribbean,25.883009,Atlantic MDR
1855,12,26.502003,Gulf + Caribbean,24.853601,Atlantic MDR
1856,1,24.73758,Gulf + Caribbean,23.698864,Atlantic MDR
1856,2,23.761587,Gulf + Caribbean,23.386482,Atlantic MDR
1856,3,24.439356,Gulf + Caribbean,23.436615,Atlantic MDR
1856,4,25.095757,Gulf + Caribbean,23.45,Atlantic MDR
1856,5,26.194933,Gulf + Caribbean,24.036667,Atlantic MDR
1856,6,27.840576,Gulf + Caribbean,24.738289,Atlantic MDR
1856,7,27.65276,Gulf + Caribbean,24.837015,Atlantic MDR
1856,8,28.609575,Gulf + Caribbean,25.898703,Atlantic MDR
1856,9,28.627615,Gulf + Caribbean,26.740698,Atlantic MDR
1856,10,28.119745,Gulf + Caribbean,26.760933,Atlantic MDR
1856,11,26.822998,Gulf + Caribbean,26.058962,Atlantic MDR
1856,12,25.322897,Gulf + Caribbean,24.983644,Atlantic MDR
1857,1,23.635365,Gulf + Caribbean,23.727312,Atlantic MDR
1857,2,24.040394,Gulf + Caribbean,23.15448,Atlantic MDR
1857,3,23.808184,Gulf + Caribbean,23.095741,Atlantic MDR
1857,4,24.285635,Gulf + Caribbean,23.092463,Atlantic MDR
1857,5,26.417606,Gulf + Caribbean,23.649834,Atlantic MDR
1857,6,27.688616,Gulf + Caribbean,25.086771,Atlantic MDR
1857,7,27.578,Gulf + Caribbean,25.487434,Atlantic MDR
1857,8,27.88909,Gulf + Caribbean,26.00321,Atlantic MDR
1857,9,28.43095,Gulf + Caribbean,26.764397,Atlantic MDR
1857,10,27.872997,Gulf + Caribbean,26.424578,Atlantic MDR
1857,11,25.96861,Gulf + Caribbean,25.532751,Atlantic MDR
1857,12,25.713144,Gulf + Caribbean,24.69777,Atlantic MDR
1858,1,24.472433,Gulf + Caribbean,23.689922,Atlantic MDR
1858,2,24.05087,Gulf + Caribbean,23.196236,Atlantic MDR
1858,3,23.111187,Gulf + Caribbean,23.09,Atlantic MDR
1858,4,24.298931,Gulf + Caribbean,23.968548,Atlantic MDR
1858,5,25.557146,Gulf + Caribbean,24.145863,Atlantic MDR
1858,6,27.292107,Gulf + Caribbean,24.656721,Atlantic MDR
1858,7,27.962643,Gulf + Caribbean,25.350664,Atlantic MDR
1858,8,28.626537,Gulf + Caribbean,25.86867,Atlantic MDR
1858,9,27.857113,Gulf + Caribbean,26.499084,Atlantic MDR
1858,10,27.673666,Gulf + Caribbean,26.39968,Atlantic MDR
1858,11,26.074131,Gulf + Caribbean,25.98425,Atlantic MDR
1858,12,24.81758,Gulf + Caribbean,24.796116,Atlantic MDR
1859,1,23.1534,Gulf + Caribbean,23.784227,Atlantic MDR
1859,2,23.96423,Gulf + Caribbean,23.032934,Atlantic MDR
1859,3,24.006157,Gulf + Caribbean,23.43884,Atlantic MDR
1859,4,24.041302,Gulf + Caribbean,23.956099,Atlantic MDR
1859,5,25.7035,Gulf + Caribbean,24.016434,Atlantic MDR
1859,6,27.05381,Gulf + Caribbean,24.813017,Atlantic MDR
1859,7,27.373417,Gulf + Caribbean,24.851976,Atlantic MDR
1859,8,28.191053,Gulf + Caribbean,26.335756,Atlantic MDR
1859,9,28.317776,Gulf + Caribbean,26.662647,Atlantic MDR
1859,10,27.938156,Gulf + Caribbean,26.60629,Atlantic MDR
1859,11,26.076275,Gulf + Caribbean,25.744184,Atlantic MDR
1859,12,24.085928,Gulf + Caribbean,24.718494,Atlantic MDR
1860,1,24.395836,Gulf + Caribbean,24.106464,Atlantic MDR
1860,2,23.469746,Gulf + Caribbean,22.940762,Atlantic MDR
1860,3,24.18625,Gulf + Caribbean,23.491575,Atlantic MDR
1860,4,25.495909,Gulf + Caribbean,23.822748,Atlantic MDR
1860,5,24.935528,Gulf + Caribbean,24.531982,Atlantic MDR
1860,6,27.23489,Gulf + Caribbean,25.023016,Atlantic MDR
1860,7,27.999578,Gulf + Caribbean,25.932125,Atlantic MDR
1860,8,27.709309,Gulf + Caribbean,26.085054,Atlantic MDR
1860,9,27.708838,Gulf + Caribbean,26.71428,Atlantic MDR
1860,10,27.759483,Gulf + Caribbean,26.374052,Atlantic MDR
1860,11,26.683846,Gulf + Caribbean,25.613026,Atlantic MDR
1860,12,25.634241,Gulf + Caribbean,24.794897,Atlantic MDR
1861,1,24.134686,Gulf + Caribbean,23.392714,Atlantic MDR
1861,2,22.657501,Gulf + Caribbean,21.895227,Atlantic MDR
1861,3,nan,Gulf + Caribbean,23.204498,Atlantic MDR
1861,4,23.04375,Gulf + Caribbean,23.001616,Atlantic MDR
1861,5,nan,Gulf + Caribbean,23.0863,Atlantic MDR
1861,6,nan,Gulf + Caribbean,23.6945,Atlantic MDR
1861,7,nan,Gulf + Caribbean,24.52359,Atlantic MDR
1861,8,28.182001,Gulf + Caribbean,26.04677,Atlantic MDR
1861,9,28.118126,Gulf + Caribbean,26.248936,Atlantic MDR
1861,10,27.4925,Gulf + Caribbean,26.011948,Atlantic MDR
1861,11,nan,Gulf + Caribbean,25.678703,Atlantic MDR
1861,12,nan,Gulf + Caribbean,24.231943,Atlantic MDR
1862,1,25.12286,Gulf + Caribbean,23.599108,Atlantic MDR
1862,2,24.670002,Gulf + Caribbean,23.38041,Atlantic MDR
1862,3,25.339996,Gulf + Caribbean,23.501968,Atlantic MDR
1862,4,23.95905,Gulf + Caribbean,23.540216,Atlantic MDR
1862,5,nan,Gulf + Caribbean,23.1649,Atlantic MDR
1862,6,25.88,Gulf + Caribbean,24.67723,Atlantic MDR
1862,7,26.669998,Gulf + Caribbean,24.160225,Atlantic MDR
1862,8,27.282854,Gulf + Caribbean,25.474096,Atlantic MDR
1862,9,28.046665,Gulf + Caribbean,25.649614,Atlantic MDR
1862,10,nan,Gulf + Caribbean,26.215279,Atlantic MDR
1862,11,nan,Gulf + Caribbean,24.208635,Atlantic MDR
1862,12,26.903992,Gulf + Caribbean,23.650295,Atlantic MDR
1863,1,nan,Gulf + Caribbean,22.062105,Atlantic MDR
1863,2,25.899998,Gulf + Caribbean,22.823963,Atlantic MDR
1863,3,23.817139,Gulf + Caribbean,21.780478,Atlantic MDR
1863,4,nan,Gulf + Caribbean,22.471731,Atlantic MDR
1863,5,nan,Gulf + Caribbean,22.886269,Atlantic MDR
1863,6,27.571424,Gulf + Caribbean,23.650326,Atlantic MDR
1863,7,nan,Gulf + Caribbean,23.360771,Atlantic MDR
1863,8,29.029232,Gulf + Caribbean,25.260208,Atlantic MDR
1863,9,nan,Gulf + Caribbean,25.683659,Atlantic MDR
1863,10,nan,Gulf + Caribbean,25.38795,Atlantic MDR
1863,11,nan,Gulf + Caribbean,24.714426,Atlantic MDR
1863,12,nan,Gulf + Caribbean,23.717165,Atlantic MDR
1864,1,24.6,Gulf + Caribbean,22.372501,Atlantic MDR
1864,2,25.332722,Gulf + Caribbean,22.232502,Atlantic MDR
1864,3,26.397276,Gulf + Caribbean,22.334856,Atlantic MDR
1864,4,24.52,Gulf + Caribbean,22.408283,Atlantic MDR
1864,5,nan,Gulf + Caribbean,22.939789,Atlantic MDR
1864,6,nan,Gulf + Caribbean,24.162455,Atlantic MDR
1864,7,nan,Gulf + Caribbean,25.027176,Atlantic MDR
1864,8,nan,Gulf + Caribbean,25.10675,Atlantic MDR
1864,9,nan,Gulf + Caribbean,25.650688,Atlantic MDR
1864,10,nan,Gulf + Caribbean,26.090702,Atlantic MDR
1864,11,nan,Gulf + Caribbean,25.626865,Atlantic MDR
1864,12,nan,Gulf + Caribbean,24.208721,Atlantic MDR
1865,1,26.829987,Gulf + Caribbean,23.593973,Atlantic MDR
1865,2,25.683996,Gulf + Caribbean,23.38578,Atlantic MDR
1865,3,24.955997,Gulf + Caribbean,23.294598,Atlantic MDR
1865,4,24.645002,Gulf + Caribbean,23.11941,Atlantic MDR
1865,5,26.926,Gulf + Caribbean,23.179583,Atlantic MDR
1865,6,27.624119,Gulf + Caribbean,24.734446,Atlantic MDR
1865,7,28.53,Gulf + Caribbean,24.933275,Atlantic MDR
1865,8,nan,Gulf + Caribbean,25.088518,Atlantic MDR
1865,9,nan,Gulf + Caribbean,26.061512,Atlantic MDR
1865,10,nan,Gulf + Caribbean,25.26931,Atlantic MDR
1865,11,23.200012,Gulf + Caribbean,25.284359,Atlantic MDR
1865,12,nan,Gulf + Caribbean,23.893091,Atlantic MDR
1866,1,nan,Gulf + Caribbean,22.694544,Atlantic MDR
1866,2,nan,Gulf + Caribbean,22.20738,Atlantic MDR
1866,3,21.911999,Gulf + Caribbean,22.712828,Atlantic MDR
1866,4,nan,Gulf + Caribbean,23.53852,Atlantic MDR
1866,5,nan,Gulf + Caribbean,22.73107,Atlantic MDR
1866,6,nan,Gulf + Caribbean,24.276907,Atlantic MDR
1866,7,nan,Gulf + Caribbean,24.982563,Atlantic MDR
1866,8,nan,Gulf + Caribbean,25.530735,Atlantic MDR
1866,9,nan,Gulf + Caribbean,25.716959,Atlantic MDR
1866,10,27.899994,Gulf + Caribbean,25.368635,Atlantic MDR
1866,11,nan,Gulf + Caribbean,25.74646,Atlantic MDR
1866,12,nan,Gulf + Caribbean,24.214998,Atlantic MDR
1867,1,nan,Gulf + Caribbean,23.532127,Atlantic MDR
1867,2,nan,Gulf + Caribbean,22.38722,Atlantic MDR
1867,3,nan,Gulf + Caribbean,23.314896,Atlantic MDR
1867,4,nan,Gulf + Caribbean,23.403961,Atlantic MDR
1867,5,nan,Gulf + Caribbean,23.882448,Atlantic MDR
1867,6,26.780003,Gulf + Caribbean,24.529999,Atlantic MDR
1867,7,nan,Gulf + Caribbean,24.951931,Atlantic MDR
1867,8,nan,Gulf + Caribbean,25.681108,Atlantic MDR
1867,9,nan,Gulf + Caribbean,25.715807,Atlantic MDR
1867,10,nan,Gulf + Caribbean,25.850218,Atlantic MDR
1867,11,nan,Gulf + Caribbean,25.37068,Atlantic MDR
1867,12,25.9275,Gulf + Caribbean,24.438787,Atlantic MDR
1868,1,nan,Gulf + Caribbean,22.948206,Atlantic MDR
1868,2,nan,Gulf + Caribbean,22.745,Atlantic MDR
1868,3,23.847492,Gulf + Caribbean,23.086218,Atlantic MDR
1868,4,24.36154,Gulf + Caribbean,22.949839,Atlantic MDR
1868,5,nan,Gulf + Caribbean,23.457859,Atlantic MDR
1868,6,26.399994,Gulf + Caribbean,23.997576,Atlantic MDR
1868,7,26.776663,Gulf + Caribbean,24.5355,Atlantic MDR
1868,8,27.361664,Gulf + Caribbean,24.830769,Atlantic MDR
1868,9,nan,Gulf + Caribbean,26.041763,Atlantic MDR
1868,10,nan,Gulf + Caribbean,25.50793,Atlantic MDR
1868,11,27.589996,Gulf + Caribbean,24.47362,Atlantic MDR
1868,12,26.971426,Gulf + Caribbean,23.978706,Atlantic MDR
1869,1,25.847147,Gulf + Caribbean,22.752413,Atlantic MDR
1869,2,23.63143,Gulf + Caribbean,22.32089,Atlantic MDR
1869,3,nan,Gulf + Caribbean,22.429707,Atlantic MDR
1869,4,26.528006,Gulf + Caribbean,23.65116,Atlantic MDR
1869,5,25.769999,Gulf + Caribbean,23.886024,Atlantic MDR
1869,6,28.351252,Gulf + Caribbean,24.454844,Atlantic MDR
1869,7,27.76143,Gulf + Caribbean,25.09434,Atlantic MDR
1869,8,28.86441,Gulf + Caribbean,25.829515,Atlantic MDR
1869,9,28.85307,Gulf + Caribbean,26.284725,Atlantic MDR
1869,10,27.529999,Gulf + Caribbean,25.695768,Atlantic MDR
1869,11,25.698187,Gulf + Caribbean,25.141733,Atlantic MDR
1869,12,23.68353,Gulf + Caribbean,24.09015,Atlantic MDR
1870,1,25.158236,Gulf + Caribbean,22.855999,Atlantic MDR
1870,2,23.574163,Gulf + Caribbean,22.526806,Atlantic MDR
1870,3,24.388329,Gulf + Caribbean,22.331068,Atlantic MDR
1870,4,22.096664,Gulf + Caribbean,22.194403,Atlantic MDR
1870,5,nan,Gulf + Caribbean,23.19439,Atlantic MDR
1870,6,nan,Gulf + Caribbean,23.836304,Atlantic MDR
1870,7,27.314287,Gulf + Caribbean,25.049997,Atlantic MDR
1870,8,28.558664,Gulf + Caribbean,25.395868,Atlantic MDR
1870,9,28.504442,Gulf + Caribbean,26.312662,Atlantic MDR
