Year,Month,mean_temp_hadisst_gc,region_gc,mean_temp_hadisst_mdr,region_mdr
1903,3,24.492353,Gulf + Caribbean,23.147715,Atlantic MDR
1903,4,25.25037,Gulf + Caribbean,23.976807,Atlantic MDR
1903,5,26.43638,Gulf + Caribbean,24.46548,Atlantic MDR
1903,6,27.597006,Gulf + Caribbean,25.150612,Atlantic MDR
1903,7,28.144289,Gulf + Caribbean,25.665552,Atlantic MDR
1903,8,28.58445,Gulf + Caribbean,26.095043,Atlantic MDR
1903,9,28.322184,Gulf + Caribbean,26.488983,Atlantic MDR
1903,10,27.808653,Gulf + Caribbean,26.53461,Atlantic MDR
1903,11,26.737482,Gulf + Caribbean,26.061571,Atlantic MDR
1903,12,25.59281,Gulf + Caribbean,24.753,Atlantic MDR
1904,1,24.56702,Gulf + Caribbean,23.698915,Atlantic MDR
1904,2,24.354612,Gulf + Caribbean,23.081491,Atlantic MDR
1904,3,24.342226,Gulf + Caribbean,22.965937,Atlantic MDR
1904,4,24.949265,Gulf + Caribbean,23.247269,Atlantic MDR
1904,5,26.460087,Gulf + Caribbean,23.879515,Atlantic MDR
1904,6,27.692839,Gulf + Caribbean,24.628098,Atlantic MDR
1904,7,28.206772,Gulf + Caribbean,25.52714,Atlantic MDR
1904,8,28.710558,Gulf + Caribbean,26.365936,Atlantic MDR
1904,9,28.552753,Gulf + Caribbean,26.670664,Atlantic MDR
1904,10,27.787832,Gulf + Caribbean,26.717247,Atlantic MDR
1904,11,26.72865,Gulf + Caribbean,26.361374,Atlantic MDR
1904,12,25.621965,Gulf + Caribbean,25.188208,Atlantic MDR
1905,1,24.476534,Gulf + Caribbean,24.134111,Atlantic MDR
1905,2,23.926657,Gulf + Caribbean,23.575037,Atlantic MDR
1905,3,24.2364,Gulf + Caribbean,23.258268,Atlantic MDR
1905,4,25.193405,Gulf + Caribbean,23.718445,Atlantic MDR
1905,5,26.68894,Gulf + Caribbean,24.319862,Atlantic MDR
1905,6,27.734518,Gulf + Caribbean,25.055716,Atlantic MDR
1905,7,28.524504,Gulf + Caribbean,25.701038,Atlantic MDR
1905,8,28.803297,Gulf + Caribbean,26.527649,Atlantic MDR
1905,9,28.73448,Gulf + Caribbean,26.733685,Atlantic MDR
1905,10,28.013243,Gulf + Caribbean,26.875444,Atlantic MDR
1905,11,26.987957,Gulf + Caribbean,25.961857,Atlantic MDR
1905,12,25.481104,Gulf + Caribbean,24.860212,Atlantic MDR
1906,1,24.742893,Gulf + Caribbean,24.228544,Atlantic MDR
1906,2,24.166021,Gulf + Caribbean,23.570747,Atlantic MDR
1906,3,24.414246,Gulf + Caribbean,23.542723,Atlantic MDR
1906,4,24.985748,Gulf + Caribbean,23.986328,Atlantic MDR
1906,5,26.316078,Gulf + Caribbean,24.372824,Atlantic MDR
1906,6,27.896238,Gulf + Caribbean,25.650543,Atlantic MDR
1906,7,28.459455,Gulf + Caribbean,26.13104,Atlantic MDR
1906,8,28.950167,Gulf + Caribbean,26.71092,Atlantic MDR
1906,9,28.865814,Gulf + Caribbean,27.083857,Atlantic MDR
1906,10,27.982248,Gulf + Caribbean,27.111605,Atlantic MDR
1906,11,26.913422,Gulf + Caribbean,26.442814,Atlantic MDR
1906,12,25.536446,Gulf + Caribbean,25.254303,Atlantic MDR
1907,1,24.650215,Gulf + Caribbean,24.076471,Atlantic MDR
1907,2,23.98262,Gulf + Caribbean,23.29521,Atlantic MDR
1907,3,24.393751,Gulf + Caribbean,23.167603,Atlantic MDR
1907,4,25.234163,Gulf + Caribbean,23.673454,Atlantic MDR
1907,5,26.39848,Gulf + Caribbean,24.140741,Atlantic MDR
1907,6,27.641872,Gulf + Caribbean,24.999151,Atlantic MDR
1907,7,28.181105,Gulf + Caribbean,25.508877,Atlantic MDR
1907,8,28.6409,Gulf + Caribbean,26.265024,Atlantic MDR
1907,9,28.584053,Gulf + Caribbean,27.063437,Atlantic MDR
1907,10,28.067211,Gulf + Caribbean,26.96157,Atlantic MDR
1907,11,26.930784,Gulf + Caribbean,26.014673,Atlantic MDR
1907,12,25.694962,Gulf + Caribbean,24.793882,Atlantic MDR
1908,1,24.478888,Gulf + Caribbean,23.805367,Atlantic MDR
1908,2,23.964722,Gulf + Caribbean,23.210842,Atlantic MDR
1908,3,24.34431,Gulf + Caribbean,22.990753,Atlantic MDR
1908,4,25.260525,Gulf + Caribbean,23.331705,Atlantic MDR
1908,5,26.616459,Gulf + Caribbean,24.208454,Atlantic MDR
1908,6,27.791779,Gulf + Caribbean,25.112709,Atlantic MDR
1908,7,28.311502,Gulf + Caribbean,25.651913,Atlantic MDR
1908,8,28.662365,Gulf + Caribbean,26.384533,Atlantic MDR
1908,9,28.63876,Gulf + Caribbean,26.75641,Atlantic MDR
1908,10,28.039461,Gulf + Caribbean,26.814747,Atlantic MDR
1908,11,26.679832,Gulf + Caribbean,26.439207,Atlantic MDR
1908,12,25.725456,Gulf + Caribbean,25.297266,Atlantic MDR
1909,1,24.79936,Gulf + Caribbean,24.168976,Atlantic MDR
1909,2,24.217821,Gulf + Caribbean,23.402172,Atlantic MDR
1909,3,24.453127,Gulf + Caribbean,23.468336,Atlantic MDR
1909,4,25.199236,Gulf + Caribbean,23.889935,Atlantic MDR
1909,5,26.563345,Gulf + Caribbean,24.671501,Atlantic MDR
1909,6,27.747173,Gulf + Caribbean,25.124702,Atlantic MDR
1909,7,28.082266,Gulf + Caribbean,25.629473,Atlantic MDR
1909,8,28.515507,Gulf + Caribbean,26.469248,Atlantic MDR
1909,9,28.521343,Gulf + Caribbean,26.809347,Atlantic MDR
1909,10,27.76978,Gulf + Caribbean,26.774672,Atlantic MDR
1909,11,26.48741,Gulf + Caribbean,26.189571,Atlantic MDR
1909,12,25.134129,Gulf + Caribbean,25.351067,Atlantic MDR
1910,1,24.084944,Gulf + Caribbean,24.151613,Atlantic MDR
1910,2,23.645027,Gulf + Caribbean,23.3189,Atlantic MDR
1910,3,23.856777,Gulf + Caribbean,23.182627,Atlantic MDR
1910,4,24.761827,Gulf + Caribbean,23.60189,Atlantic MDR
1910,5,25.81051,Gulf + Caribbean,24.1536,Atlantic MDR
1910,6,27.069275,Gulf + Caribbean,24.734743,Atlantic MDR
1910,7,27.854958,Gulf + Caribbean,25.358324,Atlantic MDR
1910,8,28.404383,Gulf + Caribbean,26.026468,Atlantic MDR
1910,9,28.471897,Gulf + Caribbean,26.862663,Atlantic MDR
1910,10,27.9003,Gulf + Caribbean,26.881262,Atlantic MDR
1910,11,26.470968,Gulf + Caribbean,26.547052,Atlantic MDR
1910,12,25.120361,Gulf + Caribbean,25.115177,Atlantic MDR
1911,1,24.37553,Gulf + Caribbean,24.021116,Atlantic MDR
1911,2,24.156708,Gulf + Caribbean,23.272768,Atlantic MDR
1911,3,24.205454,Gulf + Caribbean,23.158787,Atlantic MDR
1911,4,25.14379,Gulf + Caribbean,23.587204,Atlantic MDR
1911,5,26.189728,Gulf + Caribbean,24.140574,Atlantic MDR
1911,6,27.630287,Gulf + Caribbean,24.800465,Atlantic MDR
1911,7,28.250992,Gulf + Caribbean,25.506948,Atlantic MDR
1911,8,28.645725,Gulf + Caribbean,26.296806,Atlantic MDR
1911,9,28.704142,Gulf + Caribbean,26.938265,Atlantic MDR
1911,10,28.31077,Gulf + Caribbean,26.941355,Atlantic MDR
1911,11,26.899193,Gulf + Caribbean,26.123554,Atlantic MDR
1911,12,25.722065,Gulf + Caribbean,24.977972,Atlantic MDR
1912,1,24.650394,Gulf + Caribbean,23.988228,Atlantic MDR
1912,2,23.971777,Gulf + Caribbean,23.543262,Atlantic MDR
1912,3,24.428041,Gulf + Caribbean,23.40493,Atlantic MDR
1912,4,25.493038,Gulf + Caribbean,23.768654,Atlantic MDR
1912,5,26.685852,Gulf + Caribbean,24.31479,Atlantic MDR
1912,6,27.758755,Gulf + Caribbean,25.08825,Atlantic MDR
1912,7,28.237251,Gulf + Caribbean,25.674559,Atlantic MDR
1912,8,28.5572,Gulf + Caribbean,26.101217,Atlantic MDR
1912,9,28.624035,Gulf + Caribbean,26.889273,Atlantic MDR
1912,10,28.140356,Gulf + Caribbean,26.678864,Atlantic MDR
1912,11,26.59786,Gulf + Caribbean,26.17446,Atlantic MDR
1912,12,25.563932,Gulf + Caribbean,24.740942,Atlantic MDR
1913,1,24.705448,Gulf + Caribbean,23.498371,Atlantic MDR
1913,2,24.544455,Gulf + Caribbean,23.190626,Atlantic MDR
1913,3,24.540869,Gulf + Caribbean,23.023233,Atlantic MDR
1913,4,25.043377,Gulf + Caribbean,23.239826,Atlantic MDR
1913,5,26.087545,Gulf + Caribbean,23.880133,Atlantic MDR
1913,6,27.14665,Gulf + Caribbean,24.520597,Atlantic MDR
1913,7,27.93063,Gulf + Caribbean,25.371546,Atlantic MDR
1913,8,28.346436,Gulf + Caribbean,25.98035,Atlantic MDR
1913,9,28.371225,Gulf + Caribbean,26.443436,Atlantic MDR
1913,10,27.737242,Gulf + Caribbean,26.478317,Atlantic MDR
1913,11,26.536432,Gulf + Caribbean,25.957396,Atlantic MDR
1913,12,25.45455,Gulf + Caribbean,24.932049,Atlantic MDR
1914,1,24.530659,Gulf + Caribbean,24.090628,Atlantic MDR
1914,2,24.298353,Gulf + Caribbean,23.198175,Atlantic MDR
1914,3,23.93616,Gulf + Caribbean,23.024895,Atlantic MDR
1914,4,25.080278,Gulf + Caribbean,23.383615,Atlantic MDR
1914,5,26.489014,Gulf + Caribbean,24.21695,Atlantic MDR
1914,6,27.53854,Gulf + Caribbean,24.857985,Atlantic MDR
1914,7,28.479452,Gulf + Caribbean,25.372631,Atlantic MDR
1914,8,28.603281,Gulf + Caribbean,26.125639,Atlantic MDR
1914,9,28.684586,Gulf + Caribbean,26.739864,Atlantic MDR
1914,10,28.10518,Gulf + Caribbean,26.954388,Atlantic MDR
1914,11,27.034311,Gulf + Caribbean,26.298847,Atlantic MDR
1914,12,25.75736,Gulf + Caribbean,25.116203,Atlantic MDR
1915,1,24.72932,Gulf + Caribbean,24.12624,Atlantic MDR
1915,2,24.191174,Gulf + Caribbean,23.618135,Atlantic MDR
1915,3,24.210558,Gulf + Caribbean,23.737736,Atlantic MDR
1915,4,25.177473,Gulf + Caribbean,24.26639,Atlantic MDR
1915,5,26.67651,Gulf + Caribbean,25.030321,Atlantic MDR
1915,6,28.062815,Gulf + Caribbean,25.86955,Atlantic MDR
1915,7,28.770945,Gulf + Caribbean,26.491543,Atlantic MDR
1915,8,29.207863,Gulf + Caribbean,27.15539,Atlantic MDR
1915,9,29.155687,Gulf + Caribbean,27.544497,Atlantic MDR
1915,10,28.394005,Gulf + Caribbean,27.260689,Atlantic MDR
1915,11,26.964994,Gulf + Caribbean,26.525784,Atlantic MDR
1915,12,25.802807,Gulf + Caribbean,25.376104,Atlantic MDR
1916,1,24.764849,Gulf + Caribbean,24.210499,Atlantic MDR
1916,2,24.366217,Gulf + Caribbean,23.567884,Atlantic MDR
1916,3,24.264975,Gulf + Caribbean,23.296318,Atlantic MDR
1916,4,25.068308,Gulf + Caribbean,23.824677,Atlantic MDR
1916,5,26.238594,Gulf + Caribbean,24.422543,Atlantic MDR
1916,6,27.54256,Gulf + Caribbean,25.27273,Atlantic MDR
1916,7,28.220583,Gulf + Caribbean,25.881443,Atlantic MDR
1916,8,28.638256,Gulf + Caribbean,26.612932,Atlantic MDR
1916,9,28.667023,Gulf + Caribbean,27.002308,Atlantic MDR
1916,10,27.996767,Gulf + Caribbean,26.877373,Atlantic MDR
1916,11,26.57924,Gulf + Caribbean,26.040207,Atlantic MDR
1916,12,25.469986,Gulf + Caribbean,25.00336,Atlantic MDR
1917,1,24.496065,Gulf + Caribbean,23.993029,Atlantic MDR
1917,2,24.197563,Gulf + Caribbean,23.355495,Atlantic MDR
1917,3,24.181877,Gulf + Caribbean,23.282284,Atlantic MDR
1917,4,24.886988,Gulf + Caribbean,23.919546,Atlantic MDR
1917,5,26.04989,Gulf + Caribbean,24.492365,Atlantic MDR
1917,6,27.247026,Gulf + Caribbean,25.274307,Atlantic MDR
1917,7,27.923468,Gulf + Caribbean,25.79041,Atlantic MDR
1917,8,28.192028,Gulf + Caribbean,26.363415,Atlantic MDR
1917,9,28.244255,Gulf + Caribbean,26.77986,Atlantic MDR
1917,10,27.522848,Gulf + Caribbean,26.571407,Atlantic MDR
1917,11,26.292479,Gulf + Caribbean,25.855474,Atlantic MDR
1917,12,25.060688,Gulf + Caribbean,25.488564,Atlantic MDR
1918,1,24.275024,Gulf + Caribbean,24.446617,Atlantic MDR
1918,2,24.17933,Gulf + Caribbean,23.772963,Atlantic MDR
1918,3,24.610222,Gulf + Caribbean,23.432043,Atlantic MDR
1918,4,25.424845,Gulf + Caribbean,23.749023,Atlantic MDR
1918,5,26.512295,Gulf + Caribbean,24.250872,Atlantic MDR
1918,6,27.711277,Gulf + Caribbean,25.120455,Atlantic MDR
1918,7,28.265953,Gulf + Caribbean,25.714787,Atlantic MDR
1918,8,28.438528,Gulf + Caribbean,26.41708,Atlantic MDR
1918,9,28.509953,Gulf + Caribbean,26.707155,Atlantic MDR
1918,10,27.869732,Gulf + Caribbean,26.697855,Atlantic MDR
1918,11,26.834702,Gulf + Caribbean,26.198156,Atlantic MDR
1918,12,25.575401,Gulf + Caribbean,25.001245,Atlantic MDR
1919,1,24.753569,Gulf + Caribbean,24.402643,Atlantic MDR
1919,2,24.261265,Gulf + Caribbean,23.861216,Atlantic MDR
1919,3,24.571985,Gulf + Caribbean,23.925962,Atlantic MDR
1919,4,25.398323,Gulf + Caribbean,24.085833,Atlantic MDR
1919,5,26.552786,Gulf + Caribbean,24.601877,Atlantic MDR
1919,6,27.600292,Gulf + Caribbean,25.1799,Atlantic MDR
1919,7,28.048737,Gulf + Caribbean,25.575022,Atlantic MDR
1919,8,28.500608,Gulf + Caribbean,26.34845,Atlantic MDR
1919,9,28.60245,Gulf + Caribbean,27.04059,Atlantic MDR
1919,10,27.913815,Gulf + Caribbean,27.050325,Atlantic MDR
1919,11,26.798878,Gulf + Caribbean,26.431824,Atlantic MDR
1919,12,25.701109,Gulf + Caribbean,24.96291,Atlantic MDR
1920,1,24.525063,Gulf + Caribbean,23.742374,Atlantic MDR
1920,2,24.001762,Gulf + Caribbean,23.089987,Atlantic MDR
1920,3,24.203407,Gulf + Caribbean,23.234173,Atlantic MDR
1920,4,25.153744,Gulf + Caribbean,23.5632,Atlantic MDR
1920,5,26.367275,Gulf + Caribbean,24.155457,Atlantic MDR
1920,6,27.461372,Gulf + Caribbean,24.923325,Atlantic MDR
1920,7,27.990126,Gulf + Caribbean,25.354317,Atlantic MDR
1920,8,28.611195,Gulf + Caribbean,26.267796,Atlantic MDR
1920,9,28.615252,Gulf + Caribbean,26.828968,Atlantic MDR
1920,10,27.891283,Gulf + Caribbean,26.867235,Atlantic MDR
1920,11,26.708841,Gulf + Caribbean,26.100283,Atlantic MDR
1920,12,25.490786,Gulf + Caribbean,24.840822,Atlantic MDR
1921,1,24.460794,Gulf + Caribbean,23.911366,Atlantic MDR
1921,2,24.198261,Gulf + Caribbean,23.19071,Atlantic MDR
1921,3,24.657703,Gulf + Caribbean,23.006561,Atlantic MDR
1921,4,25.271881,Gulf + Caribbean,23.616438,Atlantic MDR
1921,5,26.110304,Gulf + Caribbean,23.956217,Atlantic MDR
1921,6,27.41168,Gulf + Caribbean,24.927397,Atlantic MDR
1921,7,28.52195,Gulf + Caribbean,25.982698,Atlantic MDR
1921,8,28.57968,Gulf + Caribbean,26.322796,Atlantic MDR
1921,9,28.73378,Gulf + Caribbean,26.674358,Atlantic MDR
1921,10,28.104704,Gulf + Caribbean,27.045069,Atlantic MDR
1921,11,26.905884,Gulf + Caribbean,26.164612,Atlantic MDR
1921,12,25.859837,Gulf + Caribbean,25.160318,Atlantic MDR
1922,1,24.92124,Gulf + Caribbean,24.009987,Atlantic MDR
1922,2,24.650005,Gulf + Caribbean,23.329374,Atlantic MDR
1922,3,24.490732,Gulf + Caribbean,23.05887,Atlantic MDR
1922,4,25.24386,Gulf + Caribbean,23.461727,Atlantic MDR
1922,5,26.57949,Gulf + Caribbean,24.076422,Atlantic MDR
1922,6,27.499935,Gulf + Caribbean,24.771057,Atlantic MDR
1922,7,28.046885,Gulf + Caribbean,25.276402,Atlantic MDR
1922,8,28.417236,Gulf + Caribbean,26.06722,Atlantic MDR
1922,9,28.399864,Gulf + Caribbean,26.336214,Atlantic MDR
1922,10,27.98626,Gulf + Caribbean,26.69123,Atlantic MDR
1922,11,26.854733,Gulf + Caribbean,26.297226,Atlantic MDR
1922,12,25.751064,Gulf + Caribbean,25.0746,Atlantic MDR
1923,1,24.598436,Gulf + Caribbean,23.729542,Atlantic MDR
1923,2,24.239481,Gulf + Caribbean,23.01763,Atlantic MDR
1923,3,24.302395,Gulf + Caribbean,23.088255,Atlantic MDR
1923,4,25.19518,Gulf + Caribbean,23.30729,Atlantic MDR
1923,5,26.403374,Gulf + Caribbean,24.139969,Atlantic MDR
1923,6,27.575018,Gulf + Caribbean,24.831278,Atlantic MDR
1923,7,28.066181,Gulf + Caribbean,25.525208,Atlantic MDR
1923,8,28.554884,Gulf + Caribbean,26.177898,Atlantic MDR
1923,9,28.517725,Gulf + Caribbean,26.55056,Atlantic MDR
1923,10,27.78801,Gulf + Caribbean,26.788145,Atlantic MDR
1923,11,26.530638,Gulf + Caribbean,26.28196,Atlantic MDR
1923,12,25.518126,Gulf + Caribbean,25.396719,Atlantic MDR
1924,1,24.589905,Gulf + Caribbean,24.382479,Atlantic MDR
1924,2,24.131678,Gulf + Caribbean,23.571516,Atlantic MDR
1924,3,24.062765,Gulf + Caribbean,23.844112,Atlantic MDR
1924,4,25.208559,Gulf + Caribbean,24.266275,Atlantic MDR
1924,5,26.606413,Gulf + Caribbean,24.700758,Atlantic MDR
1924,6,28.046751,Gulf + Caribbean,25.301273,Atlantic MDR
1924,7,28.509134,Gulf + Caribbean,25.876637,Atlantic MDR
1924,8,28.47487,Gulf + Caribbean,26.332253,Atlantic MDR
1924,9,28.46949,Gulf + Caribbean,26.700336,Atlantic MDR
1924,10,27.745092,Gulf + Caribbean,26.66767,Atlantic MDR
1924,11,26.717422,Gulf + Caribbean,26.125803,Atlantic MDR
1924,12,25.478117,Gulf + Caribbean,25.00715,Atlantic MDR
1925,1,24.725546,Gulf + Caribbean,23.796131,Atlantic MDR
1925,2,24.241741,Gulf + Caribbean,22.913582,Atlantic MDR
1925,3,24.434782,Gulf + Caribbean,23.083784,Atlantic MDR
1925,4,25.409678,Gulf + Caribbean,23.473621,Atlantic MDR
1925,5,26.59158,Gulf + Caribbean,24.3881,Atlantic MDR
1925,6,27.699131,Gulf + Caribbean,24.943247,Atlantic MDR
1925,7,28.144321,Gulf + Caribbean,25.513992,Atlantic MDR
1925,8,28.6725,Gulf + Caribbean,26.202766,Atlantic MDR
1925,9,28.847546,Gulf + Caribbean,26.919348,Atlantic MDR
1925,10,28.396696,Gulf + Caribbean,27.22466,Atlantic MDR
1925,11,27.00666,Gulf + Caribbean,26.489902,Atlantic MDR
1925,12,25.810291,Gulf + Caribbean,25.899462,Atlantic MDR
1926,1,24.684942,Gulf + Caribbean,24.922606,Atlantic MDR
1926,2,24.405615,Gulf + Caribbean,24.200504,Atlantic MDR
1926,3,24.527336,Gulf + Caribbean,24.046022,Atlantic MDR
1926,4,25.60347,Gulf + Caribbean,24.348375,Atlantic MDR
1926,5,26.796555,Gulf + Caribbean,24.970295,Atlantic MDR
1926,6,27.942093,Gulf + Caribbean,25.720346,Atlantic MDR
1926,7,28.685862,Gulf + Caribbean,26.490713,Atlantic MDR
1926,8,29.132967,Gulf + Caribbean,27.017794,Atlantic MDR
1926,9,28.897266,Gulf + Caribbean,27.385538,Atlantic MDR
1926,10,28.38086,Gulf + Caribbean,27.535664,Atlantic MDR
1926,11,26.986235,Gulf + Caribbean,26.402737,Atlantic MDR
1926,12,25.981155,Gulf + Caribbean,25.429981,Atlantic MDR
1927,1,24.709864,Gulf + Caribbean,24.398672,Atlantic MDR
1927,2,24.624926,Gulf + Caribbean,23.76163,Atlantic MDR
1927,3,24.704067,Gulf + Caribbean,23.608973,Atlantic MDR
1927,4,25.527016,Gulf + Caribbean,24.043005,Atlantic MDR
1927,5,26.862629,Gulf + Caribbean,24.898367,Atlantic MDR
1927,6,28.013538,Gulf + Caribbean,25.810654,Atlantic MDR
1927,7,28.477629,Gulf + Caribbean,26.240656,Atlantic MDR
1927,8,28.959574,Gulf + Caribbean,26.864162,Atlantic MDR
1927,9,28.939068,Gulf + Caribbean,27.307087,Atlantic MDR
1927,10,28.364769,Gulf + Caribbean,27.553612,Atlantic MDR
1927,11,27.086905,Gulf + Caribbean,26.890953,Atlantic MDR
1927,12,25.621767,Gulf + Caribbean,25.74806,Atlantic MDR
1928,1,24.55836,Gulf + Caribbean,24.505135,Atlantic MDR
1928,2,24.378222,Gulf + Caribbean,23.51487,Atlantic MDR
1928,3,24.652624,Gulf + Caribbean,23.473528,Atlantic MDR
1928,4,25.228983,Gulf + Caribbean,23.805395,Atlantic MDR
1928,5,26.396345,Gulf + Caribbean,24.609364,Atlantic MDR
1928,6,27.847666,Gulf + Caribbean,25.578814,Atlantic MDR
1928,7,28.375086,Gulf + Caribbean,26.144,Atlantic MDR
1928,8,28.89625,Gulf + Caribbean,26.8559,Atlantic MDR
1928,9,28.86007,Gulf + Caribbean,27.38176,Atlantic MDR
1928,10,28.351797,Gulf + Caribbean,27.114176,Atlantic MDR
1928,11,26.91876,Gulf + Caribbean,26.19657,Atlantic MDR
1928,12,25.566166,Gulf + Caribbean,25.093939,Atlantic MDR
1929,1,24.58975,Gulf + Caribbean,24.191326,Atlantic MDR
1929,2,24.34197,Gulf + Caribbean,23.673536,Atlantic MDR
1929,3,24.653582,Gulf + Caribbean,23.63694,Atlantic MDR
1929,4,25.507864,Gulf + Caribbean,24.064285,Atlantic MDR
1929,5,26.562391,Gulf + Caribbean,24.258255,Atlantic MDR
1929,6,27.74436,Gulf + Caribbean,25.05222,Atlantic MDR
1929,7,28.227037,Gulf + Caribbean,25.940489,Atlantic MDR
1929,8,28.471077,Gulf + Caribbean,26.469072,Atlantic MDR
1929,9,28.632214,Gulf + Caribbean,27.042583,Atlantic MDR
1929,10,27.925608,Gulf + Caribbean,27.16181,Atlantic MDR
1929,11,26.86745,Gulf + Caribbean,26.196556,Atlantic MDR
1929,12,25.641527,Gulf + Caribbean,25.10317,Atlantic MDR
1930,1,24.688042,Gulf + Caribbean,24.053097,Atlantic MDR
1930,2,24.271338,Gulf + Caribbean,23.370428,Atlantic MDR
1930,3,24.358078,Gulf + Caribbean,23.554104,Atlantic MDR
1930,4,25.28658,Gulf + Caribbean,23.754496,Atlantic MDR
1930,5,26.754955,Gulf + Caribbean,24.279964,Atlantic MDR
1930,6,27.682829,Gulf + Caribbean,24.949272,Atlantic MDR
1930,7,28.374823,Gulf + Caribbean,25.675974,Atlantic MDR
1930,8,28.790619,Gulf + Caribbean,26.606544,Atlantic MDR
1930,9,28.948391,Gulf + Caribbean,27.374268,Atlantic MDR
1930,10,28.220648,Gulf + Caribbean,27.488619,Atlantic MDR
1930,11,26.920425,Gulf + Caribbean,26.935144,Atlantic MDR
1930,12,25.654009,Gulf + Caribbean,25.550909,Atlantic MDR
1931,1,24.613777,Gulf + Caribbean,24.587055,Atlantic MDR
1931,2,24.360125,Gulf + Caribbean,23.858868,Atlantic MDR
1931,3,24.303793,Gulf + Caribbean,24.173449,Atlantic MDR
1931,4,25.154696,Gulf + Caribbean,24.60668,Atlantic MDR
1931,5,26.734457,Gulf + Caribbean,25.30683,Atlantic MDR
1931,6,27.999666,Gulf + Caribbean,26.097282,Atlantic MDR
1931,7,28.508,Gulf + Caribbean,26.430683,Atlantic MDR
1931,8,28.884932,Gulf + Caribbean,26.825209,Atlantic MDR
1931,9,29.004854,Gulf + Caribbean,27.328499,Atlantic MDR
1931,10,28.373646,Gulf + Caribbean,27.379696,Atlantic MDR
1931,11,27.097227,Gulf + Caribbean,26.74304,Atlantic MDR
1931,12,26.25685,Gulf + Caribbean,25.685038,Atlantic MDR
1932,1,25.125177,Gulf + Caribbean,24.446177,Atlantic MDR
1932,2,24.818962,Gulf + Caribbean,24.131674,Atlantic MDR
1932,3,24.839827,Gulf + Caribbean,24.328722,Atlantic MDR
1932,4,25.458738,Gulf + Caribbean,24.512512,Atlantic MDR
1932,5,26.88005,Gulf + Caribbean,24.988983,Atlantic MDR
1932,6,28.337246,Gulf + Caribbean,25.788746,Atlantic MDR
1932,7,28.69244,Gulf + Caribbean,26.070063,Atlantic MDR
1932,8,28.986822,Gulf + Caribbean,26.790941,Atlantic MDR
1932,9,28.90604,Gulf + Caribbean,27.46044,Atlantic MDR
1932,10,28.113916,Gulf + Caribbean,27.31429,Atlantic MDR
1932,11,26.981474,Gulf + Caribbean,26.606684,Atlantic MDR
1932,12,25.825665,Gulf + Caribbean,25.356808,Atlantic MDR
1933,1,25.017582,Gulf + Caribbean,24.20319,Atlantic MDR
1933,2,24.423958,Gulf + Caribbean,24.091509,Atlantic MDR
1933,3,24.66835,Gulf + Caribbean,23.957079,Atlantic MDR
1933,4,25.679432,Gulf + Caribbean,24.50668,Atlantic MDR
1933,5,27.023056,Gulf + Caribbean,25.034012,Atlantic MDR
1933,6,28.032667,Gulf + Caribbean,25.604544,Atlantic MDR
1933,7,28.599638,Gulf + Caribbean,26.21678,Atlantic MDR
1933,8,28.917517,Gulf + Caribbean,26.794044,Atlantic MDR
1933,9,28.893332,Gulf + Caribbean,27.197016,Atlantic MDR
1933,10,28.264824,Gulf + Caribbean,27.25735,Atlantic MDR
1933,11,26.905657,Gulf + Caribbean,26.391418,Atlantic MDR
1933,12,25.930525,Gulf + Caribbean,25.130232,Atlantic MDR
1934,1,25.066183,Gulf + Caribbean,23.89008,Atlantic MDR
1934,2,24.295097,Gulf + Caribbean,23.244188,Atlantic MDR
1934,3,24.548,Gulf + Caribbean,23.10179,Atlantic MDR
1934,4,25.474148,Gulf + Caribbean,23.825422,Atlantic MDR
1934,5,26.649998,Gulf + Caribbean,24.315613,Atlantic MDR
1934,6,28.001835,Gulf + Caribbean,25.46712,Atlantic MDR
1934,7,28.594967,Gulf + Caribbean,25.852434,Atlantic MDR
1934,8,28.843998,Gulf + Caribbean,26.545332,Atlantic MDR
1934,9,28.900248,Gulf + Caribbean,27.020363,Atlantic MDR
1934,10,28.2835,Gulf + Caribbean,27.145872,Atlantic MDR
1934,11,26.942118,Gulf + Caribbean,26.401457,Atlantic MDR
1934,12,25.657545,Gulf + Caribbean,25.323256,Atlantic MDR
1935,1,24.871336,Gulf + Caribbean,24.46252,Atlantic MDR
1935,2,24.362442,Gulf + Caribbean,23.571115,Atlantic MDR
1935,3,24.631351,Gulf + Caribbean,23.366116,Atlantic MDR
1935,4,25.576147,Gulf + Caribbean,24.06174,Atlantic MDR
1935,5,26.84028,Gulf + Caribbean,24.839787,Atlantic MDR
1935,6,28.094784,Gulf + Caribbean,25.547922,Atlantic MDR
1935,7,28.44367,Gulf + Caribbean,25.912376,Atlantic MDR
1935,8,28.7362,Gulf + Caribbean,26.532751,Atlantic MDR
1935,9,28.854376,Gulf + Caribbean,27.03823,Atlantic MDR
1935,10,27.973696,Gulf + Caribbean,26.883738,Atlantic MDR
1935,11,26.999132,Gulf + Caribbean,26.164324,Atlantic MDR
1935,12,25.755411,Gulf + Caribbean,25.406939,Atlantic MDR
1936,1,24.846174,Gulf + Caribbean,24.56242,Atlantic MDR
1936,2,24.426537,Gulf + Caribbean,24.217974,Atlantic MDR
1936,3,24.450558,Gulf + Caribbean,24.255253,Atlantic MDR
1936,4,25.44182,Gulf + Caribbean,24.602312,Atlantic MDR
